0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,postgres_cardinality,sql_query,actual_cardinality,XGB_cardinality,nn_cardinality
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,159,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3010,1,SELECT * FROM country WHERE country.capital > 159 AND country.capital = 3010,0,0.023441229,1.878058
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,419,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4060617,204,SELECT * FROM country WHERE country.capital >= 419 OR country.gnp_old >= 4060617,203,203.00656,1.878058
1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 1339",1364,1364.1161,2839.4153
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6486502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,SELECT * FROM city WHERE city.population >= 6486502,16,16.0417,1156.2003
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4148639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,"SELECT * FROM city, country WHERE country_code = code AND city.population != 4148639",4079,4078.8533,3882.1216
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.id = 3256,1,1.0492477,34.47576
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3425,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1651379,1,SELECT * FROM country WHERE country.capital = 3425 AND country.gnp_old != 1651379,1,0.97311205,1.878058
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,SELECT * FROM city WHERE city.id >= 2776,1304,1303.97,1178.0228
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,61,SELECT * FROM city WHERE city.id != 309 AND city.id <= 61,61,61.031193,3030.926
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4001,"SELECT * FROM city, country WHERE country_code = code AND city.id < 4002",4001,4001.0647,2947.9675
1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,476561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old > 476561",1515,1515.1709,1134.3832
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3396280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 3396280",4041,4040.9702,2929.1516
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628,SELECT * FROM city WHERE city.id <= 3628,3628,3628.0588,2824.0906
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,SELECT * FROM city WHERE city.id <= 369,369,369.01874,2824.0952
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9292684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4072,SELECT * FROM city WHERE city.population < 9292684,4074,4073.9949,2799.6707
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.id = 1135",1,1.086692,152.89609
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.id = 676,1,0.8218607,34.481487
1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372,"SELECT * FROM city, country WHERE country_code = code AND country.capital > 1900",1827,1826.9624,1208.6288
1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4077758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.population = 4077758",0,0.0,134.51768
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6137512,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6964625,1,SELECT * FROM country WHERE country.gnp_old >= 6137512 AND country.gnp_old < 6964625,0,0.0,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3734461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,SELECT * FROM city WHERE city.population > 3734461,36,35.91138,1176.8378
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,641675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 641675",0,0.005026412,5.5303106
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4710527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 4710527",3945,3945.0212,3711.7405
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 2101",2252,2252.035,2837.9976
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1415550,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2770,231,SELECT * FROM country WHERE country.gnp_old >= 1415550 OR country.capital != 2770,232,231.96915,1.878058
1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 2452",2451,2451.1494,2839.4138
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3981205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old < 3981205",3423,3423.004,2760.1543
1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1578187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.population = 1578187",0,0.0,138.09412
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2956,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,212,1,SELECT * FROM country WHERE country.capital = 2956 AND country.capital <= 212,0,0.0,1.878058
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3079963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,SELECT * FROM country WHERE country.gnp_old <= 3079963,176,176.01295,33.11338
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8177000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3128453,48,SELECT * FROM city WHERE city.population = 8177000 OR city.population >= 3128453,45,45.00369,446.89178
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,889137,272,SELECT * FROM city WHERE city.id < 6 OR city.population > 889137,272,271.99448,3407.6277
1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 2765",2804,2804.0137,2839.4133
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 2742",0,0.09979608,44.337826
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9386786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.population = 9386786,0,0.0,31.361506
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515,"SELECT * FROM city, country WHERE country_code = code AND city.id <= 2515",2515,2514.945,2946.5527
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1517,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1670,78,SELECT * FROM country WHERE country.capital < 1517 AND country.capital <= 1670,78,77.97764,1.878058
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846,SELECT * FROM city WHERE city.id > 1233,2846,2846.0,1194.725
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,181,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1036227,1,SELECT * FROM country WHERE country.capital < 181 AND country.gnp_old > 1036227,0,0.009270841,1.878058
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.id = 2126,1,0.9802134,34.478268
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital != 655",4079,4079.089,3792.0461
1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8010132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old > 8010132",274,273.9519,1123.6039
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,46,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1381,219,SELECT * FROM country WHERE country.capital >= 46 AND country.capital != 1381,227,227.0051,1.878058
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3761096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 3761096",4043,4042.9863,2928.6296
1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7519685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.population = 7519685",0,0.09152685,129.62743
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,971,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,269284,684,SELECT * FROM city WHERE city.id < 971 AND city.population < 269284,689,688.98395,2127.466
1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5775907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old > 5775907",274,273.99768,1126.8007
1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2833,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 3013",3013,3013.2097,2839.4128
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6276845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4056,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 6276845",4060,4059.9814,2925.03
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6794779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 6794779",3671,3671.0063,2754.712
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9795023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.population = 9795023,0,0.0,32.07245
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3279,"SELECT * FROM city, country WHERE country_code = code AND city.id < 3280",3279,3279.0557,2947.9685
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7418068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 7418068",4067,4067.0078,2923.3972
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6964184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 6964184",3945,3945.0088,3708.516
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,"SELECT * FROM city, country WHERE country_code = code AND city.id < 647",646,645.9659,2947.9724
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.id = 2731,1,1.0617384,34.47692
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3989,"SELECT * FROM city, country WHERE country_code = code AND city.id < 3990",3989,3988.9111,2947.9675
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3883085,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2039,139,SELECT * FROM country WHERE country.gnp_old > 3883085 OR country.capital > 2039,139,139.01022,1.878058
1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5996982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"SELECT * FROM city, country WHERE country_code = code AND city.population > 5996982",20,19.992107,1296.0615
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.id = 1282,1,1.0459257,34.480145
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,"SELECT * FROM city, country WHERE country_code = code AND country.capital >= 3271",775,774.9802,1191.9272
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,"SELECT * FROM city, country WHERE country_code = code AND city.id != 439",4078,4077.953,3900.6028
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2503922,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7035670,4013,SELECT * FROM city WHERE city.population <= 2503922 AND city.population < 7035670,4013,4012.9956,2135.918
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2236868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 2236868",3423,3422.885,2761.2332
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3496,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3685,218,SELECT * FROM country WHERE country.capital != 3496 AND country.capital < 3685,226,225.98354,1.878058
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7658935,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4656538,1,SELECT * FROM country WHERE country.gnp_old <= 7658935 AND country.gnp_old > 4656538,0,0.027253577,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5924591,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9544481,1,SELECT * FROM city WHERE city.population >= 5924591 AND city.population = 9544481,0,0.032064006,61.37663
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.capital = 2432,1,1.0141829,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9616853,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4220977,39,SELECT * FROM city WHERE city.population >= 9616853 OR city.population > 4220977,32,32.01476,1746.6372
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,SELECT * FROM city WHERE city.id != 918,4078,4077.9895,3778.1409
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital != 1442",4079,4079.0098,3792.0452
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.id = 2028",1,0.837541,152.89484
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9071216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4071,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 9071216",4073,4072.9846,2921.0317
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3511005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 3511005",3945,3945.0254,3713.4568
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,SELECT * FROM city WHERE city.id >= 3189,891,890.93494,1178.0223
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,"SELECT * FROM city, country WHERE country_code = code AND city.id > 3735",344,344.00613,1317.1823
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2066,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2259546,4003,SELECT * FROM city WHERE city.id != 2066 AND city.population < 2259546,4004,4004.0425,3087.7407
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5507037,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2475673,175,SELECT * FROM country WHERE country.gnp_old < 5507037 AND country.gnp_old < 2475673,176,176.00748,1.878058
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,404992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 404992",726,725.8197,1287.3628
1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,"SELECT * FROM city, country WHERE country_code = code AND country.capital > 978",3056,3055.9167,1208.6302
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3674511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041,"SELECT * FROM city, country WHERE country_code = code AND city.population < 3674511",4042,4041.977,2930.1702
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9875797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 9875797",3,2.938913,1273.8119
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,288,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3929,287,SELECT * FROM city WHERE city.id <= 288 AND city.id != 3929,288,287.99466,2615.163
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1902,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2138,1,SELECT * FROM country WHERE country.capital < 1902 AND country.capital > 2138,0,0.0,1.878058
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 4020",4066,4066.0642,2837.9949
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,SELECT * FROM country WHERE country.capital <= 775,52,51.99028,92.63947
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3524,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2727319,7,SELECT * FROM country WHERE country.capital > 3524 AND country.gnp_old <= 2727319,6,5.985525,1.878058
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital != 2465",4079,4079.0237,3792.0435
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.id = 838,1,0.8544948,34.481117
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458,"SELECT * FROM city, country WHERE country_code = code AND country.capital >= 1826",2221,2221.173,1191.9293
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,138,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5480939,161,SELECT * FROM country WHERE country.capital > 138 AND country.gnp_old <= 5480939,167,167.01175,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5291528,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,166,4079,SELECT * FROM city WHERE city.population != 5291528 OR city.id >= 166,4079,4079.0166,4148.7163
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.id = 2103",1,0.99347675,152.89471
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital != 3437",4079,4079.0774,3792.0422
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,SELECT * FROM country WHERE country.capital <= 291,29,29.08737,92.64011
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4743373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,SELECT * FROM country WHERE country.gnp_old <= 4743373,177,176.98215,36.01021
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1916,"SELECT * FROM city, country WHERE country_code = code AND city.id > 2163",1916,1915.9985,1317.1846
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5856724,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,566,231,SELECT * FROM country WHERE country.gnp_old > 5856724 OR country.capital != 566,232,231.99742,1.878058
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1774,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2712,174,SELECT * FROM country WHERE country.capital <= 1774 OR country.capital < 2712,140,140.00885,1.878058
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2618490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 2618490",62,62.12877,1284.1957
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,SELECT * FROM country WHERE country.capital < 3250,196,195.88947,93.60166
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4193719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old < 4193719",3671,3671.0,2759.85
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,434,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1606406,174,SELECT * FROM country WHERE country.capital = 434 OR country.gnp_old < 1606406,175,175.01285,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3384156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041,SELECT * FROM city WHERE city.population <= 3384156,4040,4039.9863,2806.708
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3075,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3435741,4070,SELECT * FROM city WHERE city.id <= 3075 OR city.population <= 3435741,4071,4071.0166,4521.927
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1613771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962,"SELECT * FROM city, country WHERE country_code = code AND city.population < 1613771",3961,3960.918,2933.1187
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10157726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,"SELECT * FROM city, country WHERE country_code = code AND city.population != 10157726",4079,4078.9192,3873.5237
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.id = 1212,1,1.1436508,34.4803
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5548116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4051,"SELECT * FROM city, country WHERE country_code = code AND city.population < 5548116",4058,4058.0127,2927.4895
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3695,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2472,1222,SELECT * FROM city WHERE city.id < 3695 AND city.id > 2472,1222,1222.0232,972.364
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,198244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,SELECT * FROM country WHERE country.gnp_old <= 198244,155,155.03389,30.464876
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 1295",0,0.07674628,44.3399
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3213057,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4342855,176,SELECT * FROM country WHERE country.gnp_old < 3213057 AND country.gnp_old <= 4342855,176,175.99821,1.878058
