,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,actual_cardinality,postgres_cardinality,sql_query
9146,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2908,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,2907,2907,SELECT * FROM city WHERE city.id < 2908 OR city.id = 72
9147,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,1382,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 1616"
9148,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1647869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3966,3966,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 1647869"
9149,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,677528,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8450231,360,358,SELECT * FROM city WHERE city.population > 677528 AND city.population < 8450231
9150,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,1075,"SELECT * FROM city, country WHERE country_code = code AND city.id < 1077"
9151,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,308967,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4364668,178,182,SELECT * FROM country WHERE country.gnp_old >= 308967 OR country.gnp_old != 4364668
9152,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1454937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 1454937"
9153,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5103351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,4078,"SELECT * FROM city, country WHERE country_code = code AND city.population != 5103351"
9154,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,787351,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3743,337,337,SELECT * FROM city WHERE city.population = 787351 OR city.id >= 3743
9155,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6094762,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7153495,0,1,SELECT * FROM country WHERE country.gnp_old < 6094762 AND country.gnp_old >= 7153495
9156,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6603265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,3038,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 6603265"
9157,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital != 3415"
9158,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9006349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,4078,"SELECT * FROM city, country WHERE country_code = code AND city.population != 9006349"
9159,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,471839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,2867,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 471839"
9160,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5898746,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2687,178,171,SELECT * FROM country WHERE country.gnp_old != 5898746 AND country.capital != 2687
9161,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2760450,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7816564,56,59,SELECT * FROM city WHERE city.population > 2760450 OR city.population = 7816564
9162,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,4078,SELECT * FROM city WHERE city.id != 4045
9163,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779,1399,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 1647"
9164,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302,2302,"SELECT * FROM city, country WHERE country_code = code AND city.id >= 1778"
9165,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 503"
9166,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,77,SELECT * FROM country WHERE country.capital < 1500
9167,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2186,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3515970,196,202,SELECT * FROM country WHERE country.capital <= 2186 OR country.gnp_old != 3515970
9168,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3485037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 3485037"
9169,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4299474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,SELECT * FROM city WHERE city.population > 4299474
9170,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10284783,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2036,0,1,SELECT * FROM city WHERE city.population = 10284783 AND city.id != 2036
9171,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368,3157,"SELECT * FROM city, country WHERE country_code = code AND country.capital > 662"
9172,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827,2355,"SELECT * FROM city, country WHERE country_code = code AND country.capital >= 2189"
9173,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,196604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393,2394,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 196604"
9174,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6073516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old > 6073516"
9175,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,209,SELECT * FROM city WHERE city.id > 3870
9176,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216,3226,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 3215"
9177,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2095,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,528,0,20,SELECT * FROM city WHERE city.id > 2095 AND city.id <= 528
9178,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5413765,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3855,4079,4077,SELECT * FROM city WHERE city.population <= 5413765 OR city.id < 3855
9179,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2862078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,4025,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 2862078"
9180,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861,1861,"SELECT * FROM city, country WHERE country_code = code AND city.id < 1862"
9181,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,435837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,659,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 435837"
9182,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3735118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,177,SELECT * FROM country WHERE country.gnp_old != 3735118
9183,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5706357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 5706357"
9184,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3566846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,176,SELECT * FROM country WHERE country.gnp_old < 3566846
9185,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,SELECT * FROM country WHERE country.capital >= 1250
9186,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,SELECT * FROM country WHERE country.capital < 2616
9187,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,753,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1685,932,933,SELECT * FROM city WHERE city.id >= 753 AND city.id < 1685
9188,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1724560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 1724560"
9189,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2832291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,4024,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 2832291"
9190,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2343770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.population = 2343770"
9191,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1944600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330,3004,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 1944600"
9192,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7748143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,3038,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 7748143"
9193,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1213,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1797,232,233,SELECT * FROM country WHERE country.capital <= 1213 OR country.capital != 1797
9194,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252,1604,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 2051"
9195,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714,1714,"SELECT * FROM city, country WHERE country_code = code AND city.id <= 1714"
9196,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1808373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 1808373"
9197,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,808,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6777772,180,181,SELECT * FROM country WHERE country.capital >= 808 OR country.gnp_old = 6777772
9198,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8903300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,4078,"SELECT * FROM city, country WHERE country_code = code AND city.population != 8903300"
9199,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7294832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old >= 7294832"
9200,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,4078,"SELECT * FROM city, country WHERE country_code = code AND city.id != 563"
9201,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"SELECT * FROM city, country WHERE country_code = code AND city.id = 2913"
9202,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5233777,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2189,1,1,SELECT * FROM country WHERE country.gnp_old > 5233777 AND country.capital >= 2189
9203,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2029378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,176,SELECT * FROM country WHERE country.gnp_old <= 2029378
9204,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2263,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,743,0,1,SELECT * FROM country WHERE country.capital > 2263 AND country.capital = 743
9205,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7864235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old < 7864235"
9206,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3492,3492,SELECT * FROM city WHERE city.id > 587
9207,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,887,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 816"
9208,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,231,SELECT * FROM country WHERE country.capital != 2587
9209,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2706239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4023,4018,SELECT * FROM city WHERE city.population < 2706239
9210,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 1692"
9211,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6299677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,SELECT * FROM country WHERE country.gnp_old >= 6299677
9212,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8814709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4073,4070,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 8814709"
9213,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4103937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 4103937"
9214,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776,3777,"SELECT * FROM city, country WHERE country_code = code AND city.id <= 3776"
9215,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,SELECT * FROM city WHERE city.id <= 260
9216,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4551393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 4551393"
9217,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3900,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3166,734,734,SELECT * FROM city WHERE city.id <= 3900 AND city.id > 3166
9218,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,231,SELECT * FROM country WHERE country.capital != 2199
9219,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3345750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 3345750"
9220,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,1246,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 1293"
9221,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1245,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,658,0,20,SELECT * FROM city WHERE city.id >= 1245 AND city.id < 658
9222,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,167,"SELECT * FROM city, country WHERE country_code = code AND city.id >= 3912"
9223,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7280616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,177,SELECT * FROM country WHERE country.gnp_old != 7280616
9224,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294,1638,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 2293"
9225,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3670,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,97,3572,3573,SELECT * FROM city WHERE city.id < 3670 AND city.id > 97
9226,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4821723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,3004,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old < 4821723"
9227,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7877430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SELECT * FROM country WHERE country.gnp_old > 7877430
9228,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,2075,SELECT * FROM city WHERE city.id <= 2075
9229,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 1695"
9230,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5098429,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,898,0,1,SELECT * FROM city WHERE city.population > 5098429 AND city.id = 898
9231,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3347156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,40,SELECT * FROM city WHERE city.population >= 3347156
9232,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,983,"SELECT * FROM city, country WHERE country_code = code AND city.id > 3096"
9233,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,495,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 517"
9234,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6959602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old < 6959602"
9235,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3272841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,SELECT * FROM country WHERE country.gnp_old >= 3272841
9236,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6670181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 6670181"
9237,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital != 1279"
9238,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,SELECT * FROM city WHERE city.id >= 4075
9239,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6365138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4062,4056,SELECT * FROM city WHERE city.population < 6365138
9240,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1367262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,148,SELECT * FROM city WHERE city.population >= 1367262
9241,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1784064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,105,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 1784064"
9242,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,773668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,102,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old > 773668"
9243,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SELECT * FROM city WHERE city.id = 2593
9244,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,SELECT * FROM city WHERE city.id >= 4007
9245,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,578,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10012827,578,578,SELECT * FROM city WHERE city.id <= 578 AND city.population != 10012827
9246,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9887941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,SELECT * FROM city WHERE city.population >= 9887941
9247,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2626303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,63,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 2626303"
9248,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5794070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 5794070"
9249,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066,3925,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 4015"
9250,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4795609,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6121470,1,1,SELECT * FROM country WHERE country.gnp_old > 4795609 AND country.gnp_old >= 6121470
9251,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1484873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3948,3946,SELECT * FROM city WHERE city.population < 1484873
9252,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,51,SELECT * FROM country WHERE country.capital < 828
9253,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8285130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 8285130"
9254,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2421761,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3307,0,1,SELECT * FROM country WHERE country.gnp_old < 2421761 AND country.capital = 3307
9255,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,4078,"SELECT * FROM city, country WHERE country_code = code AND city.id != 3189"
9256,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,"SELECT * FROM city, country WHERE country_code = code AND city.id < 39"
9257,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1184066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 1184066"
9258,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7672295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 7672295"
9259,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,259892,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8714041,0,1,SELECT * FROM city WHERE city.population = 259892 AND city.population = 8714041
9260,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,458,"SELECT * FROM city, country WHERE country_code = code AND city.id >= 3622"
9261,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131,3131,"SELECT * FROM city, country WHERE country_code = code AND city.id < 3132"
9262,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7763117,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3832,1,1,SELECT * FROM country WHERE country.gnp_old >= 7763117 AND country.capital < 3832
9263,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3248915,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3450,226,233,SELECT * FROM country WHERE country.gnp_old != 3248915 OR country.capital < 3450
9264,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SELECT * FROM city WHERE city.id = 405
9265,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4940452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 4940452"
